Seconds,Country,Latitude,Longitude
3.0,4,35.6833333,-85.77
60.0,4,30.6166667,-89.6525
5.0,4,41.4644444,-81.5088889
10.0,3,50.783333,-0.65
30.0,3,51.514125,-0.093689
15.0,4,39.0997222,-94.5783333
60.0,4,26.525,-80.0666667
3.0,4,39.9977778,-76.3544444
5.0,4,40.135,-74.5244444
60.0,4,42.3702778,-87.9019444
45.0,4,35.4777778,-94.2216667
60.0,4,41.1441667,-111.9225
45.0,4,41.7636111,-72.6855556
5.0,4,39.9555556,-86.0138889
3.0,4,39.2930556,-83.9888889
5.0,4,34.8638889,-84.3241667
20.0,4,39.9522222,-75.1641667
20.0,4,39.9522222,-75.1641667
25.0,4,41.9141667,-88.3086111
5.0,4,39.2191667,-121.06
60.0,3,52.633333,1.3
60.0,4,40.4555556,-109.5280556
60.0,4,42.6525,-73.7566667
15.0,4,38.4730556,-77.9969444
5.0,4,42.4183333,-71.1066667
60.0,4,33.7358333,-118.2913889
60.0,4,41.7797222,-71.4377778
12.0,4,35.1477778,-114.5675
22.0,4,55.4119444,-131.7227778
15.0,4,33.4708333,-81.975
3.0,4,39.6019444,-74.8430556
30.0,4,38.1075,-122.5686111
2.0,4,48.5466667,-117.9044444
60.0,3,51.333333,-1.75
3.0,4,42.5,-70.8583333
10.0,4,30.2419444,-93.2505556
5.0,4,37.6688889,-122.0797222
5.0,4,36.3611111,-104.5947222
5.0,1,53.55,-113.5
3.0,4,37.775,-122.4183333
60.0,4,36.3230556,-86.7133333
10.0,4,38.5816667,-121.4933333
40.0,4,38.9038889,-78.0022222
15.0,4,64.8377778,-147.7163889
2.0,0,-33.861481,151.205475
8.0,1,43.75,-79.2
45.0,4,42.7533333,-84.7463889
40.0,3,51.266667,1.083333
5.0,4,37.6194444,-84.5780556
2.0,4,41.24,-83.6433333
10.0,4,42.4858333,-83.1052778
10.0,4,25.7738889,-80.1938889
5.0,4,41.6819444,-85.9766667
1.0,4,38.9694444,-77.3863889
50.0,3,53.888996,-2.633778
1.0,4,42.2494444,-71.0666667
20.0,4,34.0038889,-117.0611111
1.0,4,40.8666667,-124.0816667
30.0,4,41.525,-88.0816667
2.0,4,29.875,-98.2622222
45.0,4,34.7694444,-92.2669444
15.0,4,34.0633333,-117.65
2.0,4,42.9116667,-73.8686111
4.0,4,41.2505556,-87.8313889
3.0,4,39.6066667,-75.8336111
20.0,4,34.2783333,-119.2922222
4.0,4,45.7008333,-111.7855556
30.0,4,29.7630556,-95.3630556
10.0,4,29.9938889,-90.2416667
60.0,4,38.2972222,-122.2844444
60.0,4,37.9747222,-87.5558333
60.0,4,40.7141667,-74.0063889
3.0,4,36.8466667,-76.2855556
10.0,4,25.7738889,-80.1938889
22.0,4,42.5847222,-87.8211111
60.0,4,48.0841667,-121.9675
5.0,4,41.0338889,-73.7633333
30.0,4,34.4436111,-118.6086111
60.0,4,37.595,-120.9566667
3.0,0,-28.00029,153.430878
8.0,1,43.75,-79.2
10.0,4,41.1827778,-80.7655556
2.0,4,42.0897222,-76.8080556
5.0,4,37.8716667,-122.2716667
30.0,4,41.5036111,-84.4141667
1.0,4,44.98,-93.2636111
20.0,3,51.514125,-0.093689
20.0,4,42.0333333,-87.8833333
60.0,4,46.9811111,-123.8880556
3.0,4,45.7833333,-108.5
3.0,4,32.77,-108.2797222
60.0,4,44.2727778,-121.1727778
10.0,4,26.1219444,-80.1436111
30.0,4,41.3747222,-83.6513889
3.0,4,30.3319444,-81.6558333
14.0,4,33.9213889,-78.0205556
20.0,1,43.666667,-79.416667
3.0,4,36.0330556,-86.7827778
34.0,4,31.4497222,-98.5705556
10.0,4,28.0183333,-82.1130556
20.0,4,33.7669444,-118.1883333
60.0,4,47.0344444,-122.8219444
45.0,4,39.5522222,-84.2333333
10.0,4,31.4636111,-96.0577778
20.0,4,47.9188889,-122.5530556
15.0,4,24.9238889,-80.6280556
4.0,4,38.4558333,-75.5777778
10.0,4,33.2944444,-83.9661111
4.0,4,39.8022222,-75.0644444
6.0,4,40.2652778,-76.7086111
60.0,4,19.6036111,-155.0572222
5.0,4,41.4458333,-74.4233333
10.0,4,39.1155556,-77.5638889
2.0,4,40.9011111,-74.5147222
10.0,4,43.6105556,-72.9730556
5.0,4,42.55,-99.8622222
30.0,4,43.1391667,-77.2725
30.0,4,35.0844444,-106.6505556
5.0,4,35.0844444,-106.6505556
5.0,4,37.6391667,-120.9958333
30.0,3,52.083333,1.166667
3.0,4,26.1219444,-80.1436111
60.0,4,45.8641667,-122.8052778
60.0,4,37.4947222,-120.8455556
3.0,1,45.383333,-66.0
16.0,4,37.5736111,-113.7183333
5.0,4,39.8244444,-75.0677778
60.0,4,36.4744444,-81.805
20.0,4,47.4180556,-122.6297222
2.0,4,36.8527778,-75.9783333
60.0,4,33.6694444,-117.8222222
30.0,4,45.16,-92.9930556
10.0,4,40.0322222,-75.5563889
30.0,4,29.5375,-95.1180556
60.0,4,35.4119444,-99.4038889
5.0,4,31.6591667,-97.4719444
10.0,3,52.783333,-0.166667
60.0,1,43.15,-79.5
60.0,4,37.4083333,-102.6138889
15.0,4,40.5066667,-74.2658333
7.0,4,39.4666667,-87.4138889
5.0,4,39.4666667,-87.4138889
20.0,4,40.3275,-80.5961111
5.0,1,49.1,-122.65
5.0,4,44.5705556,-71.7591667
8.0,4,29.8944444,-81.3147222
20.0,4,39.4405556,-92.545
30.0,4,43.2669444,-73.585
60.0,4,40.8066667,-74.1858333
60.0,4,35.8166667,-85.5669444
2.0,4,41.6763889,-71.9155556
1.0,4,41.7,-70.3
2.0,4,42.3958333,-71.1791667
60.0,4,41.85,-87.65
60.0,4,41.6441667,-93.4644444
8.0,4,41.1572222,-85.4883333
6.0,4,40.5186111,-78.395
7.0,4,34.1394444,-117.9763889
8.0,4,33.5016667,-81.9652778
12.0,4,40.6083333,-75.4905556
5.0,4,47.6588889,-117.425
30.0,4,29.8944444,-81.3147222
15.0,4,46.6022222,-120.5047222
10.0,4,47.1302778,-119.2769444
60.0,4,40.8022222,-124.1625
30.0,4,45.0052778,-122.7819444
2.0,4,38.8461111,-77.3066667
8.0,4,40.8927778,-73.9730556
60.0,1,43.55,-80.25
60.0,4,35.0844444,-106.6505556
3.0,4,38.2544444,-104.6086111
25.0,4,38.3838889,-97.9097222
20.0,4,41.2761111,-72.8688889
4.0,4,42.9119444,-83.9847222
15.0,4,34.2694444,-118.7805556
10.0,4,38.9783333,-76.4925
3.0,4,35.1716667,-103.7244444
15.0,4,47.6105556,-122.1994444
15.0,4,45.5236111,-122.675
1.0,4,47.6063889,-122.3308333
20.0,1,48.4,-89.233333
30.0,4,28.0033333,-80.5658333
60.0,4,28.035,-82.3894444
20.0,4,26.2752778,-80.0875
30.0,4,27.9472222,-82.4586111
30.0,4,27.3361111,-82.5308333
15.0,4,26.3394444,-81.7788889
60.0,4,26.7052778,-80.0366667
2.0,4,27.1438889,-80.2008333
4.0,4,34.1733333,-118.5530556
4.0,4,38.6533333,-94.3486111
15.0,4,39.1433333,-77.2016667
5.0,4,39.0702778,-76.5455556
10.0,4,30.3569444,-87.1638889
20.0,4,47.7425,-121.9844444
15.0,4,30.1172222,-83.5819444
2.0,4,38.5991667,-83.3188889
60.0,4,30.4211111,-87.2169444
3.0,4,41.7636111,-72.6855556
15.0,4,39.9611111,-82.9988889
30.0,4,40.3813889,-79.86
2.0,4,46.7208333,-92.1038889
3.0,1,54.316667,-130.333333
3.0,3,51.883333,0.9
30.0,4,36.2138889,-83.295
7.0,1,54.5,-128.583333
30.0,4,41.7636111,-72.6855556
10.0,4,39.7941667,-91.5230556
15.0,4,28.6986111,-81.3083333
5.0,3,51.514125,-0.093689
10.0,4,40.9477778,-90.3711111
3.0,4,47.4538889,-122.3205556
10.0,4,44.0266667,-116.9619444
3.0,4,33.9611111,-116.5008333
30.0,4,44.7272222,-75.3213889
25.0,4,41.0813889,-81.5191667
30.0,4,46.9966667,-120.5466667
30.0,4,43.0608333,-88.4036111
4.0,4,29.3836111,-94.9025
20.0,4,35.9605556,-83.9208333
15.0,4,39.1433333,-77.2016667
5.0,4,37.4136111,-79.1425
60.0,1,50.1,-91.916667
60.0,4,43.1063889,-76.2180556
60.0,4,41.4372222,-71.5019444
4.0,4,34.1866667,-118.4480556
3.0,4,26.2441667,-80.2066667
60.0,4,35.5155556,-93.3247222
60.0,4,39.1619444,-84.4569444
30.0,4,39.4013889,-76.6022222
60.0,4,42.6055556,-83.15
10.0,4,33.9525,-84.55
30.0,4,40.6011111,-81.3613889
10.0,0,-33.861481,151.205475
60.0,4,48.7597222,-122.4869444
10.0,4,37.4108333,-94.7047222
30.0,4,26.525,-80.0666667
12.0,4,37.5419444,-77.9191667
5.0,4,47.6063889,-122.3308333
5.0,3,51.216667,-0.566667
2.0,4,40.7091667,-112.1008333
25.0,4,36.175,-115.1363889
30.0,4,36.175,-115.1363889
60.0,4,38.4191667,-82.4452778
15.0,4,40.0505556,-77.5205556
5.0,4,38.9783333,-76.4925
10.0,4,39.0638889,-108.55
10.0,4,38.6272222,-90.1977778
6.0,4,43.0716667,-70.7630556
45.0,4,39.6444444,-80.8577778
20.0,4,38.8047222,-77.0472222
4.0,4,47.6063889,-122.3308333
20.0,4,40.1461111,-74.7122222
15.0,4,47.6816667,-122.2075
10.0,4,37.6391667,-120.9958333
20.0,4,35.1405556,-85.2327778
30.0,4,33.6102778,-114.5955556
60.0,4,46.0038889,-112.5338889
45.0,4,29.7063889,-96.5394444
20.0,4,28.2333333,-82.1813889
45.0,4,29.7063889,-96.5394444
8.0,4,45.2897222,-122.3325
15.0,4,32.3291667,-96.625
1.0,4,40.5366667,-75.6316667
15.0,4,41.4838889,-74.2180556
8.0,4,26.0027778,-80.2241667
25.0,4,35.2619444,-81.1875
5.0,4,38.1041667,-122.2555556
60.0,4,44.98,-93.2636111
5.0,4,36.0344444,-89.3855556
15.0,4,44.5191667,-88.0197222
60.0,4,34.2011111,-118.5972222
5.0,4,39.9305556,-75.3205556
60.0,4,40.3013889,-79.5391667
5.0,4,39.9305556,-75.3205556
4.0,4,33.9686111,-112.7288889
25.0,4,38.2744444,-80.0916667
1.0,4,37.2652778,-97.3713889
10.0,4,39.2902778,-76.6125
45.0,4,47.5675,-122.6313889
60.0,4,43.4711111,-89.7441667
15.0,1,49.7,-123.15
60.0,4,35.0844444,-106.6505556
20.0,4,41.7605556,-88.32
10.0,4,47.6588889,-117.425
5.0,4,41.0813889,-81.5191667
4.0,4,33.8313889,-118.2811111
26.0,4,39.1752778,-84.2944444
60.0,0,-28.79311,153.593918
5.0,3,52.466667,-1.916667
2.0,4,40.7966667,-74.4819444
5.0,4,37.5419444,-77.9191667
60.0,4,26.6402778,-81.8725
3.0,4,37.6459,-93.0942
5.0,4,36.4011111,-93.7377778
4.0,4,35.0886111,-92.4419444
60.0,4,29.7630556,-95.3630556
10.0,4,35.8708333,-92.3169444
11.0,4,35.8708333,-92.3169444
5.0,4,38.3030556,-77.4608333
5.0,4,34.9616667,-89.8294444
4.0,4,35.9827778,-86.5186111
5.0,4,34.7463889,-92.2894444
30.0,4,35.4602778,-94.7872222
25.0,4,42.0897222,-76.8080556
2.0,4,39.8016667,-89.6436111
10.0,4,34.2694444,-118.7805556
30.0,4,39.7391667,-104.9841667
15.0,4,32.2216667,-110.9258333
4.0,1,43.15,-79.5
60.0,4,38.8047222,-77.0472222
30.0,4,41.2586111,-95.9375
30.0,4,38.0386111,-77.6391667
5.0,4,39.395,-86.5625
2.0,4,33.0780556,-96.495
10.0,4,26.7052778,-80.0366667
20.0,4,26.6583333,-80.2416667
10.0,4,42.7325,-84.5555556
2.0,4,33.8572222,-84.02
4.0,4,40.7608333,-111.8902778
10.0,4,33.4147222,-111.9086111
4.0,4,37.6938889,-85.8591667
5.0,4,40.26,-74.2741667
60.0,4,34.1063889,-117.3694444
15.0,4,28.1936111,-82.5919444
10.0,4,35.4491667,-86.7888889
3.0,4,37.9747222,-87.5558333
3.0,4,30.4877778,-90.8613889
30.0,4,25.7738889,-80.1938889
10.0,4,38.9011111,-77.2655556
20.0,4,41.4619444,-81.0738889
45.0,4,40.6258333,-75.3708333
10.0,4,40.5772222,-74.2286111
5.0,4,37.9577778,-121.2897222
45.0,4,40.4841667,-88.9936111
10.0,4,41.7636111,-72.6855556
20.0,4,41.8238889,-71.4133333
2.0,4,38.0527778,-81.1041667
60.0,4,41.3747222,-83.6513889
15.0,4,40.3013889,-79.5391667
60.0,4,33.7669444,-118.1883333
45.0,4,45.5236111,-122.675
20.0,4,33.9533333,-117.3952778
20.0,4,35.2269444,-80.8433333
10.0,4,40.3408333,-76.4116667
10.0,4,40.3408333,-76.4116667
1.0,4,33.6041667,-117.5861111
60.0,4,44.0216667,-92.4697222
60.0,4,35.0844444,-106.6505556
12.0,4,47.1855556,-122.2916667
60.0,4,26.9338889,-80.0944444
50.0,4,35.4425,-81.9780556
30.0,4,41.2586111,-95.9375
5.0,4,34.4358333,-119.8266667
4.0,4,34.7463889,-92.2894444
7.0,1,45.5,-73.583333
30.0,4,36.7477778,-119.7713889
30.0,4,41.0847222,-85.6280556
60.0,1,42.983333,-79.25
37.0,4,41.7,-71.6833333
30.0,4,39.7683333,-86.1580556
30.0,4,26.1416667,-81.795
45.0,1,44.383333,-79.7
30.0,4,29.7352778,-94.9772222
10.0,4,40.8366667,-72.9175
30.0,4,30.4211111,-87.2169444
7.0,1,49.1,-122.65
7.0,4,33.9533333,-117.3952778
60.0,1,52.116667,-122.15
25.0,4,44.775,-117.8333333
45.0,4,33.4483333,-112.0733333
60.0,4,39.6136111,-86.1066667
8.0,4,36.9741667,-122.0297222
30.0,3,53.916667,-3.0
60.0,4,44.7677778,-93.2775
2.0,4,26.1336111,-80.1133333
3.0,4,36.175,-115.1363889
15.0,4,35.6125,-77.3666667
8.0,4,30.6277778,-96.3341667
60.0,4,40.5813889,-79.5666667
8.0,4,40.8666667,-124.0816667
50.0,4,33.6305556,-112.3325
50.0,4,33.6305556,-112.3325
15.0,4,46.5575,-120.4738889
5.0,4,38.3566667,-121.9866667
9.0,0,-27.616667,152.766667
60.0,4,40.7141667,-74.0063889
60.0,4,28.5380556,-81.3794444
20.0,4,42.4083333,-71.0541667
10.0,4,28.5380556,-81.3794444
10.0,4,30.2263889,-93.2172222
5.0,4,33.4708333,-81.975
60.0,4,32.7152778,-117.1563889
45.0,3,51.5,0.3
15.0,4,46.8772222,-96.7894444
5.0,4,45.1505556,-94.6827778
10.0,4,32.7355556,-97.1077778
60.0,4,28.8616667,-98.7061111
1.0,4,30.6325,-97.6769444
20.0,4,40.2883333,-75.2094444
5.0,4,33.5988889,-117.2791667
5.0,4,38.2811111,-80.8527778
1.0,4,37.6455556,-84.7722222
8.0,4,40.015,-105.27
4.0,4,25.7738889,-80.1938889
2.0,4,41.2761111,-72.8688889
2.0,4,39.1433333,-77.2016667
60.0,4,39.1855556,-78.1636111
5.0,4,34.0555556,-117.1816667
60.0,4,38.4405556,-122.7133333
60.0,4,38.4405556,-122.7133333
30.0,4,27.0438889,-82.2361111
5.0,4,33.4483333,-112.0733333
5.0,4,37.4947222,-120.8455556
30.0,4,34.2272222,-80.6894444
30.0,4,47.1041667,-122.4333333
30.0,4,31.7719444,-91.8213889
10.0,4,29.5955556,-90.7194444
6.0,4,36.9886111,-121.8052778
30.0,4,28.5997222,-81.3394444
10.0,4,48.7052778,-119.4383333
10.0,1,44.1,-77.583333
20.0,4,43.9747222,-75.9111111
60.0,4,36.6208333,-90.8233333
2.0,4,19.7297222,-155.09
10.0,4,34.0513889,-84.0713889
2.0,4,40.7091667,-112.1008333
40.0,3,52.633333,1.3
45.0,4,35.2269444,-80.8433333
5.0,4,27.0591667,-80.1366667
2.0,1,54.5,-128.583333
20.0,4,33.5091667,-111.8983333
8.0,3,50.9,-0.45
8.0,3,50.9,-1.4
60.0,4,44.8147222,-71.8808333
3.0,4,34.9983333,-91.9836111
7.0,4,28.5380556,-81.3794444
30.0,4,33.4708333,-81.975
15.0,4,42.325,-72.6416667
15.0,3,52.966667,-1.166667
7.0,4,30.2669444,-97.7427778
30.0,4,39.5094444,-76.1644444
10.0,4,34.1425,-118.2541667
10.0,4,28.5380556,-81.3794444
30.0,4,41.5491667,-84.1416667
3.0,4,46.8083333,-100.7833333
60.0,4,34.1063889,-117.3694444
3.0,4,34.0522222,-118.2427778
3.0,4,38.7508333,-77.4755556
8.0,4,32.8438889,-97.1427778
2.0,4,44.5647222,-123.2608333
15.0,4,47.4236111,-120.3091667
10.0,4,46.2113889,-119.1361111
10.0,4,41.2586111,-95.9375
15.0,4,42.6827778,-89.0186111
30.0,4,42.0347222,-93.6197222
30.0,4,41.4994444,-81.6955556
3.0,4,42.0972222,-88.6927778
4.0,4,43.0972222,-89.5041667
3.0,4,41.3111111,-88.6097222
60.0,4,36.1197222,-80.0738889
4.0,4,42.9105556,-87.8605556
20.0,1,46.3,-63.216667
30.0,4,47.3794444,-94.6038889
6.0,4,42.9744444,-85.8697222
60.0,4,42.3236111,-92.5991667
60.0,4,36.1658333,-86.7844444
5.0,4,46.9005556,-97.2108333
5.0,4,46.9005556,-97.2108333
3.0,4,38.7838889,-90.4811111
20.0,4,34.1808333,-118.3080556
8.0,4,37.775,-122.4183333
20.0,4,35.5186111,-97.6319444
5.0,4,36.0397222,-114.9811111
2.0,4,31.3511111,-85.3422222
20.0,4,41.0127778,-81.6052778
60.0,4,41.3947222,-73.4544444
20.0,4,39.7683333,-86.1580556
2.0,4,42.7761111,-71.0777778
15.0,4,29.5519444,-98.2694444
60.0,4,40.8644444,-75.8113889
15.0,4,33.8388889,-83.9008333
5.0,4,39.7294444,-104.8313889
2.0,4,41.4277778,-78.5611111
35.0,4,38.2541667,-85.7594444
60.0,4,36.6777778,-121.6544444
60.0,4,39.8769444,-90.3733333
4.0,0,-33.766667,150.916667
10.0,4,41.85,-87.65
5.0,4,34.005,-118.8091667
4.0,4,44.295,-93.2686111
10.0,4,40.6213889,-79.1527778
15.0,4,35.1425,-119.4555556
30.0,1,43.75,-79.2
10.0,4,35.6869444,-105.9372222
45.0,4,36.1172222,-86.0277778
2.0,4,34.1425,-118.2541667
60.0,4,18.4141667,-66.3316667
4.0,4,38.5130556,-90.4358333
20.0,4,37.6938889,-85.8591667
30.0,4,41.85,-87.65
5.0,4,35.8880556,-106.3063889
45.0,1,49.883333,-97.166667
10.0,4,45.9047222,-122.7427778
30.0,4,30.3319444,-81.6558333
60.0,4,47.6063889,-122.3308333
2.0,4,40.7519444,-80.3194444
15.0,1,43.916667,-80.083333
1.0,4,40.345,-74.1844444
60.0,4,33.4483333,-112.0733333
20.0,4,40.7522222,-78.4013889
20.0,4,31.7586111,-106.4863889
20.0,4,34.1336111,-117.9066667
60.0,4,27.9091667,-82.7875
60.0,4,35.4736111,-81.2547222
20.0,4,30.3655556,-88.5561111
15.0,4,36.8252778,-119.7019444
5.0,1,44.916667,-79.366667
7.0,4,45.3733333,-84.9552778
60.0,4,34.8697222,-111.7602778
60.0,4,38.8113889,-90.8527778
60.0,4,32.2216667,-110.9258333
2.0,4,42.3583333,-71.0602778
10.0,4,39.8366667,-105.0366667
15.0,4,40.0175,-90.4241667
2.0,4,38.6272222,-90.1977778
35.0,4,25.7738889,-80.1938889
30.0,4,25.7738889,-80.1938889
15.0,4,40.4591667,-90.6716667
60.0,4,47.5675,-122.6313889
20.0,4,34.8172222,-97.4055556
30.0,4,47.2372222,-121.1777778
45.0,4,30.0927778,-93.7363889
20.0,0,-33.861481,151.205475
15.0,4,33.8838889,-84.5144444
60.0,4,38.9516667,-92.3338889
30.0,4,33.415,-111.5488889
45.0,4,29.6513889,-82.325
15.0,4,26.7080556,-80.2308333
45.0,4,33.0575,-89.5875
20.0,4,46.9833333,-120.4158333
10.0,4,42.2494444,-71.0666667
60.0,1,43.1,-79.05
20.0,4,39.7047222,-105.0808333
5.0,4,41.14,-104.8197222
4.0,4,35.0886111,-92.4419444
5.0,4,43.635,-95.9325
2.0,4,26.6155556,-80.0572222
60.0,4,28.5380556,-81.3794444
60.0,4,28.5380556,-81.3794444
60.0,4,48.2766667,-116.5522222
60.0,4,42.8780556,-73.1972222
20.0,4,35.0802778,-96.3988889
2.0,4,38.525,-89.1333333
2.0,4,32.8577778,-97.2544444
20.0,4,41.9583333,-70.6677778
2.0,4,34.2255556,-77.945
30.0,4,37.3394444,-121.8938889
10.0,4,40.6027778,-86.8672222
5.0,4,47.2394444,-122.3558333
1.0,4,40.3355556,-75.9272222
60.0,4,42.2586111,-79.3480556
60.0,4,40.2972222,-74.73
5.0,4,27.1675,-80.2663889
60.0,4,34.4838889,-114.3216667
10.0,3,52.133333,-2.2
30.0,4,29.7630556,-95.3630556
60.0,4,34.5158333,-91.8713889
5.0,4,39.2902778,-76.6125
60.0,4,34.1480556,-117.9980556
60.0,4,33.0416667,-116.8672222
10.0,4,47.2530556,-122.4430556
15.0,4,36.0625,-94.1572222
60.0,4,26.7052778,-80.0366667
1.0,4,29.7630556,-95.3630556
60.0,1,44.383333,-79.7
60.0,4,46.7208333,-92.1038889
60.0,4,30.4211111,-87.2169444
60.0,4,30.4211111,-87.2169444
10.0,4,36.6002778,-121.8936111
30.0,4,44.8113889,-91.4983333
15.0,1,43.15,-79.5
10.0,4,38.0291667,-78.4769444
3.0,4,34.0522222,-118.2427778
20.0,4,34.0194444,-118.4902778
30.0,4,34.0522222,-118.2427778
60.0,1,45.383333,-74.016667
5.0,4,40.3977778,-105.0744444
10.0,4,34.0983333,-118.3258333
5.0,3,52.466667,-1.916667
30.0,4,38.8338889,-104.8208333
12.0,4,29.8944444,-81.3147222
25.0,4,47.5675,-122.6313889
2.0,1,51.083333,-114.083333
15.0,4,30.3933333,-86.4958333
60.0,4,37.9841667,-120.3811111
60.0,4,39.0902778,-122.7952778
10.0,4,30.0797222,-95.4169444
60.0,3,52.833333,-2.0
3.0,4,45.5236111,-122.675
10.0,4,42.7022222,-83.4027778
10.0,1,53.55,-113.5
3.0,4,43.6105556,-72.9730556
15.0,4,44.9430556,-123.0338889
10.0,4,38.2541667,-85.7594444
2.0,4,48.2325,-101.2958333
60.0,4,34.0233333,-84.6155556
40.0,4,37.7741667,-87.1133333
2.0,4,40.0977778,-74.2180556
60.0,4,40.8802778,-79.2422222
60.0,4,44.2858333,-68.3991667
30.0,4,35.2830556,-86.3741667
5.0,3,51.5,-3.2
30.0,4,38.9180556,-78.1947222
20.0,4,40.2338889,-111.6577778
2.0,4,35.5225,-97.6186111
30.0,4,38.8338889,-104.8208333
20.0,4,37.7361111,-120.9344444
60.0,4,34.2694444,-118.7805556
60.0,4,41.1383333,-81.8638889
60.0,4,38.4344444,-82.1325
5.0,4,33.2486111,-111.6336111
3.0,4,32.2216667,-110.9258333
5.0,4,33.3061111,-111.8405556
60.0,4,34.8766667,-117.1030556
30.0,4,35.2333333,-106.6638889
4.0,4,35.0844444,-106.6505556
5.0,4,32.3122222,-106.7777778
15.0,4,32.3122222,-106.7777778
20.0,4,37.2694444,-107.0091667
60.0,4,47.9033333,-91.8669444
30.0,4,37.2694444,-107.0091667
5.0,4,35.1494444,-90.0488889
6.0,4,32.7152778,-117.1563889
20.0,1,44.433333,-79.15
30.0,4,45.5572222,-94.2238889
30.0,4,44.8872222,-89.62
60.0,4,44.8872222,-89.62
3.0,4,36.3727778,-94.2086111
5.0,4,42.7369444,-84.4838889
5.0,4,44.5191667,-88.0197222
60.0,4,33.0286111,-84.7130556
30.0,4,33.0286111,-84.7130556
25.0,4,33.155,-83.3191667
30.0,4,33.155,-83.3191667
25.0,4,33.155,-83.3191667
1.0,4,32.7152778,-117.1563889
30.0,4,31.3180556,-95.4563889
10.0,4,42.0083333,-91.6438889
25.0,4,26.625,-81.625
5.0,4,33.7922222,-118.3141667
45.0,4,36.175,-115.1363889
15.0,4,29.7855556,-95.8241667
15.0,4,42.9405556,-87.9958333
15.0,4,28.5380556,-81.3794444
15.0,4,39.7391667,-104.9841667
30.0,4,32.7252778,-97.3205556
15.0,4,42.0969444,-79.2355556
10.0,4,40.3725,-89.5472222
5.0,4,41.2563889,-74.3602778
60.0,4,33.8352778,-117.9136111
15.0,4,45.5394444,-122.3861111
60.0,4,47.6063889,-122.3308333
60.0,4,41.4819444,-81.7983333
30.0,4,33.9611111,-116.5008333
60.0,4,30.4977778,-94.9963889
30.0,4,33.5602778,-81.7197222
15.0,4,46.3238889,-120.0075
15.0,4,46.3238889,-120.0075
60.0,4,45.16,-92.9930556
3.0,4,40.7280556,-74.0780556
60.0,4,41.6105556,-86.7225
25.0,4,31.5783333,-84.1558333
5.0,4,33.4708333,-81.975
5.0,4,47.3075,-122.2272222
5.0,4,27.7705556,-82.6794444
30.0,4,39.395,-86.5625
5.0,4,39.3941667,-76.5238889
4.0,4,38.8402778,-77.4291667
4.0,4,28.9886111,-80.9025
60.0,4,42.5802778,-83.0302778
60.0,4,47.3925,-121.3988889
2.0,4,45.5230556,-122.9886111
60.0,4,42.8688889,-76.9780556
10.0,4,41.7352778,-70.1944444
30.0,4,45.4463889,-122.6380556
45.0,4,40.8611111,-79.8955556
60.0,4,45.5608333,-94.1622222
45.0,4,45.3363889,-92.9969444
60.0,4,45.3733333,-84.9552778
2.0,4,43.0011111,-84.5591667
60.0,4,45.5761111,-92.4825
50.0,4,40.5186111,-74.4125
60.0,4,34.2611111,-116.8441667
10.0,4,29.7630556,-95.3630556
3.0,4,40.7141667,-74.0063889
5.0,4,38.8808333,-77.3011111
60.0,4,35.2827778,-120.6586111
5.0,4,41.3080556,-72.9286111
30.0,4,40.3355556,-75.9272222
3.0,4,45.0275,-84.6747222
6.0,1,54.4,-126.65
10.0,4,33.6355556,-96.6086111
25.0,4,33.6355556,-96.6086111
2.0,1,51.083333,-114.083333
30.0,4,39.9625,-76.7280556
10.0,4,41.6611111,-91.53
10.0,4,42.7630556,-88.2141667
30.0,4,38.6272222,-90.1977778
10.0,4,43.4577778,-88.8372222
10.0,1,43.55,-80.25
20.0,4,37.6688889,-122.0797222
8.0,4,33.4483333,-112.0733333
5.0,3,51.514125,-0.093689
60.0,4,41.7858333,-88.1472222
60.0,4,33.6633333,-116.3091667
5.0,4,47.7558333,-122.3402778
20.0,4,43.7022222,-72.29
20.0,4,38.9783333,-76.4925
1.0,4,36.8816667,-82.7472222
7.0,4,35.7719444,-78.6388889
10.0,4,47.9252778,-97.0325
60.0,4,43.2341667,-86.2483333
4.0,4,35.7719444,-78.6388889
35.0,4,28.5380556,-81.3794444
2.0,4,35.9130556,-79.0561111
60.0,4,42.3333333,-88.2666667
2.0,4,45.0105556,-93.4552778
3.0,4,32.3908333,-110.9658333
4.0,4,41.0813889,-81.5191667
5.0,4,34.9247222,-81.0252778
10.0,4,39.0997222,-94.5783333
20.0,4,42.1563889,-77.7958333
55.0,4,42.9316667,-76.5663889
20.0,3,52.983333,-0.016667
7.0,4,40.7608333,-87.1508333
60.0,4,42.9316667,-76.5663889
10.0,4,44.0216667,-92.4697222
30.0,4,41.6763889,-91.5802778
38.0,4,41.5066667,-90.515
10.0,4,40.6227778,-93.9338889
20.0,4,43.8844444,-91.235
60.0,4,38.2205556,-90.3958333
10.0,4,44.4519444,-89.0316667
10.0,4,42.0358333,-91.6819444
60.0,4,41.0813889,-81.5191667
15.0,4,38.8822222,-77.1713889
60.0,4,34.4838889,-114.3216667
60.0,4,37.5536111,-77.4605556
30.0,4,33.9255556,-116.8755556
10.0,1,43.866667,-78.933333
20.0,4,32.9911111,-117.2702778
30.0,4,33.9611111,-116.5008333
60.0,4,32.7152778,-117.1563889
45.0,3,56.2,-3.0
5.0,4,39.66,-75.0925
60.0,4,45.5236111,-122.675
60.0,4,42.4169444,-88.0738889
30.0,4,35.2219444,-101.8308333
